
1319,인력,[충남] 공주시ㆍ청양군 2024년 자동차부품제조업 상생협약 확산 지원사업 참여기업 모집 공고,2024-08-16 ~ 2024-08-30,충청남도,충남테크노파크,2024-08-19,198
1318,인력,2024년 화학물질 안전관리 전문인력 양성사업 참여업체ㆍ기관 모집 공고,2024-08-14 ~ 2024-08-28,환경부,한국환경보전원,2024-08-19,274
1317,기술,[부산] 2024년 친환경스마트 선박사업 기술지원 수혜기업 모집 공고,2024-08-16 ~ 2024-08-30,부산광역시,부산테크노파크,2024-08-19,260
1316,경영,[부산] 2024년 b-space 입주기업 성장관리 프로그램 통합 공고(비-스페이스 운영 지원사업),2024-08-16 ~ 2024-08-28,부산광역시,부산테크노파크,2024-08-19,237
1315,기술,[부산ㆍ울산] 2024년 에너지특화기업 사업화지원 수혜기업 모집 공고,2024-08-14 ~ 2024-08-27,산업통상자원부,울산테크노파크,2024-08-19,237
1314,수출,[경기] 2024년 5차 GMS(GBC Marketing Service) 기업 모집 공고,2024-08-19 ~ 2024-08-23,경기도,경기도경제과학진흥원,2024-08-19,434
1313,기술,2024년 3차 디자인혁신유망기업 육성사업 전주기지원 (신제품개발) 디자인전문기업 모집 연장 공고,2024-08-16 ~ 2024-08-22,산업통상자원부,한국디자인진흥원,2024-08-19,393
1312,기술,[울산] 울주군 2024년 기술창업 생태계 지원사업 투자유치 역량강화 지원사업 공고,2024-08-12 ~ 2024-08-23,울산광역시,울산테크노파크,2024-08-19,220
1311,경영,2024년 제2차 에너지혁신벤처 투자IR 참가기업 모집 공고,2024-08-19 ~ 2024-09-05,산업통상자원부,한국에너지기술평가원,2024-08-19,289
1310,기술,[인천] 2024년 2차 중소기업 협동조합 활성화 지원사업 모집 공고,2024-08-13 ~ 2024-08-23,인천광역시,중소기업중앙회인천지역본부,2024-08-19,261
1309,금융,[경기] 2024년 4분기 신재생에너지 보급 대출이자 지원 사업 변경 공고,예산 소진시까지,경기도,직접수행,2024-08-19,377
1308,금융,[경기] 2024년 4분기 산업단지 및 중소ㆍ중견기업 에너지 효율화 융자지원 사업 공고,예산 소진시까지,경기도,직접수행,2024-08-19,301


1307,금융,[경기] 2024년 4분기 에너지 융자지원 사업 공고,예산 소진시까지,경기도,직접수행,2024-08-19,320
1306,경영,[부산ㆍ울산] 수출 유관기관 간 합동 컨설팅(A-KIT 제2기) 참여 업체 모집 공고,2024-08-13 ~ 2024-08-25,농림축산식품부,한국농수산식품유통공사,2024-08-19,208
1305,기술,2024년 2차 문화체육관광 연구개발사업 신규과제(지정공모) 재공고,2024-08-12 ~ 2024-09-11,문화체육관광부,한국콘텐츠진흥원,2024-08-16,1853
1304,금융,[전북] 2024년 중소기업 육성자금 고금리 대응 거치기간 연장 지원 공고,예산 소진시까지,전북특별자치도,전북특별자치도경제통상진흥원,2024-08-16,951
1303,내수,2025년 수산업ㆍ어촌발전 유공 포상 추천 공고,2024-08-05 ~ 2024-11-15,해양수산부,수협중앙회,2024-08-16,693
1302,내수,[제주] 서귀포시 2024년 아름다운 간판상 공모전 공고,2024-08-16 ~ 2024-09-24,제주특별자치도,기초자치단체,2024-08-16,603
1301,기술,2024년 3차 조선해양산업기술개발 사업 신규지원 대상과제 공고,2024-08-26 ~ 2024-09-13,산업통상자원부,한국산업기술기획평가원,2024-08-16,1129
